#Log file generated from the gvl1to2.py converter
#Original log file: geneve-cologny.gvsl
0,0$GVGNSVER,2,0,0
000085710,0$GVGNSC,000085710,11.111111,0,158.000000,0X05
#86720$GVGPSP,3,46.199150,6.147583,0
000086720,0$GVGNSP,000086720,46.199150,6.147583,0,0X03
#86720$GVGPSC,3,11.111111,155.000000,26
000086720,0$GVGNSC,000086720,11.111111,0,155.000000,0X05
#87722$GVGPSP,3,46.199051,6.147646,0
000087722,0$GVGNSP,000087722,46.199051,6.147646,0,0X03
#87722$GVGPSC,3,11.111111,155.000000,27
000087722,0$GVGNSC,000087722,11.111111,0,155.000000,0X05
#88727$GVGPSP,3,46.198951,6.147718,0
000088727,0$GVGNSP,000088727,46.198951,6.147718,0,0X03
#88727$GVGPSC,3,11.111111,150.000000,29
000088727,0$GVGNSC,000088727,11.111111,0,150.000000,0X05
#89732$GVGPSP,3,46.198864,6.147780,0
000089732,0$GVGNSP,000089732,46.198864,6.147780,0,0X03
#89732$GVGPSC,3,11.111111,158.000000,25
000089732,0$GVGNSC,000089732,11.111111,0,158.000000,0X05
#90734$GVGPSP,3,46.198783,6.147861,0
000090734,0$GVGNSP,000090734,46.198783,6.147861,0,0X03
#90734$GVGPSC,3,11.111111,140.000000,18
000090734,0$GVGNSC,000090734,11.111111,0,140.000000,0X05
#91735$GVGPSP,3,46.198709,6.147969,0
000091735,0$GVGNSP,000091735,46.198709,6.147969,0,0X03
#91735$GVGPSC,3,11.111111,131.000000,12
000091735,0$GVGNSC,000091735,11.111111,0,131.000000,0X05
#92740$GVGPSP,3,46.198640,6.148068,0
000092740,0$GVGNSP,000092740,46.198640,6.148068,0,0X03
#92740$GVGPSC,3,11.111111,131.000000,13
000092740,0$GVGNSC,000092740,11.111111,0,131.000000,0X05
#93745$GVGPSP,3,46.198578,6.148176,0
000093745,0$GVGNSP,000093745,46.198578,6.148176,0,0X03
#93745$GVGPSC,3,11.111111,129.000000,0
000093745,0$GVGNSC,000093745,11.111111,0,129.000000,0X05
#94748$GVGPSP,3,46.198516,6.148284,0
000094748,0$GVGNSP,000094748,46.198516,6.148284,0,0X03
#94748$GVGPSC,3,11.111111,130.000000,0
000094748,0$GVGNSC,000094748,11.111111,0,130.000000,0X05
#95753$GVGPSP,3,46.198453,6.148392,0
000095753,0$GVGNSP,000095753,46.198453,6.148392,0,0X03
#95753$GVGPSC,3,11.111111,130.000000,0
000095753,0$GVGNSC,000095753,11.111111,0,130.000000,0X05
#96755$GVGPSP,3,46.198441,6.148536,0
000096755,0$GVGNSP,000096755,46.198441,6.148536,0,0X03
#96755$GVGPSC,3,11.111111,89.000000,0
000096755,0$GVGNSC,000096755,11.111111,0,89.000000,0X05
#97761$GVGPSP,3,46.198441,6.148680,0
000097761,0$GVGNSP,000097761,46.198441,6.148680,0,0X03
#97761$GVGPSC,3,11.111111,89.000000,0
000097761,0$GVGNSC,000097761,11.111111,0,89.000000,0X05
#98767$GVGPSP,3,46.198447,6.148806,0
000098767,0$GVGNSP,000098767,46.198447,6.148806,0,0X03
#98767$GVGPSC,3,11.111111,83.000000,0
000098767,0$GVGNSC,000098767,11.111111,0,83.000000,0X05
#99777$GVGPSP,3,46.198453,6.148923,0
000099777,0$GVGNSP,000099777,46.198453,6.148923,0,0X03
#99777$GVGPSC,3,11.111111,83.000000,0
000099777,0$GVGNSC,000099777,11.111111,0,83.000000,0X05
#100794$GVGPSP,3,46.198466,6.149049,0
000100794,0$GVGNSP,000100794,46.198466,6.149049,0,0X03
#100794$GVGPSC,3,11.111111,83.000000,0
000100794,0$GVGNSC,000100794,11.111111,0,83.000000,0X05
#101800$GVGPSP,3,46.198472,6.149183,0
000101800,0$GVGNSP,000101800,46.198472,6.149183,0,0X03
#101800$GVGPSC,3,11.111111,83.000000,0
000101800,0$GVGNSC,000101800,11.111111,0,83.000000,0X05
#102802$GVGPSP,3,46.198484,6.149309,0
000102802,0$GVGNSP,000102802,46.198484,6.149309,0,0X03
#102802$GVGPSC,3,11.111111,81.000000,0
000102802,0$GVGNSC,000102802,11.111111,0,81.000000,0X05
#103804$GVGPSP,3,46.198497,6.149444,0
000103804,0$GVGNSP,000103804,46.198497,6.149444,0,0X03
#103804$GVGPSC,3,11.111111,82.000000,0
000103804,0$GVGNSC,000103804,11.111111,0,82.000000,0X05
#104807$GVGPSP,3,46.198516,6.149588,0
000104807,0$GVGNSP,000104807,46.198516,6.149588,0,0X03
#104807$GVGPSC,3,11.111111,44.000000,28
000104807,0$GVGNSC,000104807,11.111111,0,44.000000,0X05
#105811$GVGPSP,3,46.198584,6.149687,0
000105811,0$GVGNSP,000105811,46.198584,6.149687,0,0X03
#105811$GVGPSC,3,11.111111,44.000000,28
000105811,0$GVGNSC,000105811,11.111111,0,44.000000,0X05
#106817$GVGPSP,3,46.198653,6.149786,0
000106817,0$GVGNSP,000106817,46.198653,6.149786,0,0X03
#106817$GVGPSC,3,11.111111,44.000000,28
000106817,0$GVGNSC,000106817,11.111111,0,44.000000,0X05
#107819$GVGPSP,3,46.198721,6.149885,0
000107819,0$GVGNSP,000107819,46.198721,6.149885,0,0X03
#107819$GVGPSC,3,11.111111,44.000000,28
000107819,0$GVGNSC,000107819,11.111111,0,44.000000,0X05
#108825$GVGPSP,3,46.198789,6.149984,0
000108825,0$GVGNSP,000108825,46.198789,6.149984,0,0X03
#108825$GVGPSC,3,11.111111,44.000000,28
000108825,0$GVGNSC,000108825,11.111111,0,44.000000,0X05
#109829$GVGPSP,3,46.198864,6.150083,0
000109829,0$GVGNSP,000109829,46.198864,6.150083,0,0X03
#109829$GVGPSC,3,11.111111,44.000000,28
000109829,0$GVGNSC,000109829,11.111111,0,44.000000,0X05
#110835$GVGPSP,3,46.198933,6.150182,0
000110835,0$GVGNSP,000110835,46.198933,6.150182,0,0X03
#110835$GVGPSC,3,11.111111,44.000000,28
000110835,0$GVGNSC,000110835,11.111111,0,44.000000,0X05
#111842$GVGPSP,3,46.199007,6.150290,0
000111842,0$GVGNSP,000111842,46.199007,6.150290,0,0X03
#111842$GVGPSC,3,11.111111,44.000000,28
000111842,0$GVGNSC,000111842,11.111111,0,44.000000,0X05
#112844$GVGPSP,3,46.199070,6.150380,0
000112844,0$GVGNSP,000112844,46.199070,6.150380,0,0X03
#112844$GVGPSC,3,11.111111,44.000000,28
000112844,0$GVGNSC,000112844,11.111111,0,44.000000,0X05
#113847$GVGPSP,3,46.199138,6.150478,0
000113847,0$GVGNSP,000113847,46.199138,6.150478,0,0X03
#113847$GVGPSC,3,11.111111,44.000000,28
000113847,0$GVGNSC,000113847,11.111111,0,44.000000,0X05
